Category,Forum Name,Title,Ravelry Link/Message,Tags,Catbox link,Column 1,Column 8,Column 9
Designer A–F,andrea-mowry,Trinigan Cardigan,https://www.ravelry.com/patterns/library/trinigan,cardigan,https://files.catbox.moe/lbh5yn.pdf,,,
Designer A–F,andrea-mowry,Tincture Hat,https://www.ravelry.com/patterns/library/tincture,hat,https://files.catbox.moe/zvbpmc.pdf,,,
Designer A–F,andrea-mowry,Thru Lines,https://www.ravelry.com/patterns/library/thru-lines,Neckwear,https://files.catbox.moe/r0z0kz.pdf,,,
Designer A–F,andrea-mowry,The WEekender Light,https://www.ravelry.com/patterns/library/the-weekender-light,pullover,https://files.catbox.moe/d56bel.pdf,,,
Designer A–F,andrea-mowry,The Weekender Crew,https://www.ravelry.com/patterns/library/the-weekender-crew,Pullover,https://files.catbox.moe/yddtqu.pdf,,,
Designer A–F,andrea-mowry,The Weekender,https://www.ravelry.com/patterns/library/the-weekender-5,Pullover,https://files.catbox.moe/8msb2m.pdf,,,
Designer A–F,andrea-mowry,The Traveller Shell,https://www.ravelry.com/patterns/library/the-traveler-shell,cardigan,https://files.catbox.moe/kjhmxw.pdf,,,
Designer A–F,andrea-mowry,The Traveler Shawl,https://www.ravelry.com/patterns/library/the-traveler-shawl-3,Neckwear,https://files.catbox.moe/7lo6fy.pdf,,,
Designer A–F,andrea-mowry,The Traveler Cowl,https://www.ravelry.com/patterns/library/the-traveler-cowl,Neckwear,https://files.catbox.moe/0g5oow.pdf,,,
Designer A–F,andrea-mowry,The Traveler,https://www.ravelry.com/patterns/library/the-traveler-3,Pullover,https://files.catbox.moe/xifu7z.pdf,,,
Designer A–F,andrea-mowry,The Throwover,https://www.ravelry.com/patterns/library/the-throwover,Pullover,https://files.catbox.moe/53t650.pdf,,,
Designer A–F,andrea-mowry,The Throwback,https://www.ravelry.com/patterns/library/the-throwback,Cardigan,https://files.catbox.moe/d94n7k.pdf,,,
Designer A–F,andrea-mowry,The Shift,https://www.ravelry.com/patterns/library/the-shift,Neckwear,https://files.catbox.moe/xrjhfd.pdf,,,
Designer A–F,andrea-mowry,The Daydreamer,https://www.ravelry.com/patterns/library/the-daydreamer,Pullover,https://files.catbox.moe/xyj7za.pdf,,,
Designer A–F,andrea-mowry,Tessellated Vest,https://www.ravelry.com/patterns/library/tessellated-vest,Vest/Slipover,https://files.catbox.moe/l05tr4.pdf,,,
Designer A–F,andrea-mowry,Tessellated Pullover,https://www.ravelry.com/patterns/library/tessellated-pullover,Pullover,https://files.catbox.moe/91gzch.pdf,,,
Designer A–F,andrea-mowry,Sustenance Slippers,https://www.ravelry.com/patterns/library/sustenance-slippers,Socks,https://files.catbox.moe/u9ponw.pdf,,,
Designer A–F,andrea-mowry,STRIPES!,https://www.ravelry.com/patterns/library/stripes-32,Pullover,https://files.catbox.moe/g6v5gt.pdf,,,
Designer A–F,andrea-mowry,Stria,https://www.ravelry.com/patterns/library/stria-3,Cardigan,https://files.catbox.moe/7ovxr3.pdf,,,
Designer A–F,andrea-mowry,Stonecrop Pullover,https://www.ravelry.com/patterns/library/stonecrop-pullover,Pullover,https://files.catbox.moe/jrk0rp.pdf,,,
Designer A–F,andrea-mowry,Stonecrop Cardi,https://www.ravelry.com/patterns/library/stonecrop-cardi,Cardigan,https://files.catbox.moe/fnd633.pdf,,,
Designer A–F,andrea-mowry,Sparky,https://www.ravelry.com/patterns/library/sparky,Pullover,https://files.catbox.moe/uhfui4.pdf,,,
Designer A–F,andrea-mowry,Spark,https://www.ravelry.com/patterns/library/spark-5,Cardigan,https://files.catbox.moe/ldv4gy.pdf,,,
Designer A–F,andrea-mowry,Shifty,https://www.ravelry.com/patterns/library/shifty-2,Pullover,https://files.catbox.moe/8jv2xm.pdf,,,
Designer A–F,andrea-mowry,Shiftigan,https://www.ravelry.com/patterns/library/shiftigan,Cardigan,https://files.catbox.moe/yfyzpn.pdf,,,
Designer A–F,andrea-mowry,Shiftalong,https://www.ravelry.com/patterns/library/shiftalong,Hat,https://files.catbox.moe/myp2k7.pdf,,,
Designer A–F,andrea-mowry,Sheltered,https://www.ravelry.com/patterns/library/sheltered-3,Pullover,https://files.catbox.moe/9itywe.pdf,,,
Designer A–F,andrea-mowry,Satellite,https://www.ravelry.com/patterns/library/satellite-3,Neckwear,https://files.catbox.moe/eo2cxl.pdf,,,
Designer A–F,andrea-mowry,Rose Gold,https://www.ravelry.com/patterns/library/rose-gold-2,neckwear,https://files.catbox.moe/pu0mo6.pdf,,,
Designer A–F,andrea-mowry,Rose,https://www.ravelry.com/patterns/library/rose-74,Cardigan,https://files.catbox.moe/y8o1mf.pdf,,,
Designer A–F,andrea-mowry,Range,https://www.ravelry.com/patterns/library/range-4,Accessory,https://files.catbox.moe/7etvzq.pdf,,,
Designer A–F,andrea-mowry,Ramble,https://www.ravelry.com/patterns/library/ramble-4,neckwear,https://files.catbox.moe/qfrgp0.pdf,,,
Designer A–F,andrea-mowry,Raina Shawl,https://www.ravelry.com/patterns/library/raina-shawl,neckwear,https://files.catbox.moe/6n7lpo.pdf,,,
Designer A–F,andrea-mowry,Pollen Hat,https://www.ravelry.com/patterns/library/pollen-hat,hat,https://files.catbox.moe/lgml8v.pdf,,,
Designer A–F,andrea-mowry,Pink Velvet,https://www.ravelry.com/patterns/library/pink-velvet,Pullover,https://files.catbox.moe/h1xz4m.pdf,,,
Designer A–F,andrea-mowry,Pink Fizz,https://www.ravelry.com/patterns/library/pink-fizz-3,Pullover,https://files.catbox.moe/zkd9ez.pdf,,,
Designer A–F,andrea-mowry,Oxbow Socks,https://www.ravelry.com/patterns/library/oxbow-socks-2,sock,https://files.catbox.moe/6dbs2i.pdf,,,
Designer A–F,andrea-mowry,Oxbow Cardigan (womens),https://www.ravelry.com/patterns/library/oxbow-cardigan,"Man, child, Cardigan",https://files.catbox.moe/hrajoo.pdf,,,
Designer A–F,andrea-mowry,Oxbow Cardigan (man),https://www.ravelry.com/patterns/library/oxbow-cardigan,"Man, child, Cardigan",https://files.catbox.moe/jc4a0y.pdf,,,
Designer A–F,andrea-mowry,Oxbow Cardigan (child),https://www.ravelry.com/patterns/library/oxbow-cardigan,"Man, child, Cardigan",https://files.catbox.moe/mg95dp.pdf,,,
Designer A–F,andrea-mowry,Open Sky,https://www.ravelry.com/patterns/library/open-sky,Neckwear,https://files.catbox.moe/u02z48.pdf,,,
Designer A–F,andrea-mowry,Ooey Gooey,https://www.ravelry.com/patterns/library/ooey-gooey,pullover,https://files.catbox.moe/jysa0x.pdf,,,
Designer A–F,andrea-mowry,Ochre Moss,https://www.ravelry.com/patterns/library/ochre-moss,pullover,https://files.catbox.moe/v6ttlw.pdf,,,
Designer A–F,andrea-mowry,Nurtured,https://www.ravelry.com/patterns/library/nurtured,Pullover,https://files.catbox.moe/i0bdo3.pdf,,,
Designer A–F,andrea-mowry,Nightshift,https://www.ravelry.com/patterns/library/nightshift,Neckwear,https://files.catbox.moe/o7ldy3.pdf,,,
Designer A–F,andrea-mowry,Night Lights,https://www.ravelry.com/patterns/library/night-lights-3,neckwear,https://files.catbox.moe/udngs8.pdf,,,
Designer A–F,andrea-mowry,Night & Day Cowl,https://www.ravelry.com/patterns/library/night--day-cowl,Neckwear,https://files.catbox.moe/r516ws.pdf,,,
Designer A–F,andrea-mowry,Nebula,https://www.ravelry.com/patterns/library/nebula-17,"Pullover, Top/Tank/Blouse",https://files.catbox.moe/pjd0eq.pdf,,,
Designer A–F,andrea-mowry,Morning Rituals,https://www.ravelry.com/patterns/library/morning-rituals,Pullover,https://files.catbox.moe/2rr75y.pdf,,,
Designer A–F,andrea-mowry,Moonwhistle,https://www.ravelry.com/patterns/library/moonwhistle,Neckwear,https://files.catbox.moe/72f4vr.pdf,,,
Designer A–F,andrea-mowry,Moonwake Cowl,https://www.ravelry.com/patterns/library/moonwake-cowl,Neckwear,https://files.catbox.moe/cq9rz4.pdf,,,
Designer A–F,andrea-mowry,Moon Mint,https://www.ravelry.com/patterns/library/moon-mint,Pullover,https://files.catbox.moe/fzejac.pdf,,,
Designer A–F,andrea-mowry,Montana Mountain Cowl,https://www.ravelry.com/patterns/library/montana-mountain-cowl,neckwear,https://files.catbox.moe/wr4yju.pdf,,,
Designer A–F,andrea-mowry,Mondim Socks,https://www.ravelry.com/patterns/library/mondim-socks,socks,https://files.catbox.moe/36brux.pdf,,,
Designer A–F,andrea-mowry,Metamorphic,https://www.ravelry.com/patterns/library/metamorphic-2,Pullover,https://files.catbox.moe/6dfhz1.pdf,,,
Designer A–F,andrea-mowry,Melt,https://www.ravelry.com/patterns/library/melt-2,Neckwear,https://files.catbox.moe/uuvcuu.pdf,,,
Designer A–F,andrea-mowry,LYS,https://www.ravelry.com/patterns/library/lys-7,Cardigan,https://files.catbox.moe/v8ekly.pdf,,,
Designer A–F,andrea-mowry,Local Roots Slippers,https://www.ravelry.com/patterns/library/local-roots-slippers,"Other, Socks",https://files.catbox.moe/2hox6j.pdf,,,
Designer A–F,andrea-mowry,Liminal Shawl,https://www.ravelry.com/patterns/library/liminal-shawl,neckwear,https://files.catbox.moe/biamkx.pdf,,,
Designer A–F,andrea-mowry,Kingston Tunic,https://www.ravelry.com/patterns/library/kingston-tunic,Pullover,https://files.catbox.moe/2ryvir.pdf,,,
Designer A–F,andrea-mowry,Junction,https://www.ravelry.com/patterns/library/junction-3,pullover,https://files.catbox.moe/yl3pc8.pdf,,,
Designer A–F,andrea-mowry,Inclinations Shawl,https://www.ravelry.com/patterns/library/inclinations-shawl,neckwear,https://files.catbox.moe/6qwpk6.pdf,,,
Designer A–F,andrea-mowry,Inclinations Cowl,https://www.ravelry.com/patterns/library/inclinations-cowl,Neckwear,https://files.catbox.moe/8krmje.pdf,,,
Designer A–F,andrea-mowry,Illuminate,https://www.ravelry.com/patterns/library/illuminate-2,,https://files.catbox.moe/uwuegf.pdf,,,
Designer A–F,andrea-mowry,Hey Sailor!,https://www.ravelry.com/patterns/library/hey-sailor-2,cardigan,https://files.catbox.moe/1c7icx.pdf,,,
Designer A–F,andrea-mowry,Heartstrings Crop,https://www.ravelry.com/patterns/library/heartstrings-crop,,https://files.catbox.moe/ni740g.pdf,,,
Designer A–F,andrea-mowry,Harlow,https://www.ravelry.com/patterns/library/harlow-9,Hat,https://files.catbox.moe/0emmwa.pdf,,,
Designer A–F,andrea-mowry,Goldfinch,https://www.ravelry.com/patterns/library/goldfinch-3,Neckwear,https://files.catbox.moe/npatec.pdf,,,
Designer A–F,andrea-mowry,Ginny,https://www.ravelry.com/patterns/library/ginny,Cardigan,https://files.catbox.moe/92v08r.pdf,,,
Designer A–F,andrea-mowry,Gib II,https://www.ravelry.com/patterns/library/gib-ii,"Man, Pullover",https://files.catbox.moe/ritse8.pdf,,,
Designer A–F,andrea-mowry,Gib I,https://www.ravelry.com/patterns/library/gib-i,Pullover,https://files.catbox.moe/h7mprh.pdf,,,
Designer A–F,andrea-mowry,Free Your Fade,https://www.ravelry.com/patterns/library/free-your-fade,Neckwear,https://files.catbox.moe/boyvqv.pdf,,,
Designer A–F,andrea-mowry,Framed,https://www.ravelry.com/patterns/library/framed-11,Pullover,https://files.catbox.moe/2uk33j.pdf,,,
Designer A–F,andrea-mowry,Frame Your Face Cowl,https://www.ravelry.com/patterns/library/frame-your-face-cowl,Neckwear,https://files.catbox.moe/9f1ay9.pdf,,,
Designer A–F,andrea-mowry,Flicker & Flame,https://www.ravelry.com/patterns/library/flicker--flame,Hat,https://files.catbox.moe/ala6vx.pdf,,,
Designer A–F,andrea-mowry,Find Your Fade,https://www.ravelry.com/patterns/library/find-your-fade,Neckwear,https://files.catbox.moe/grcq6t.pdf,,,
Designer A–F,andrea-mowry,Everyway Shawl,https://www.ravelry.com/patterns/library/everyway-shawl,Neckwear,https://files.catbox.moe/cpvkd8.pdf,,,
Designer A–F,andrea-mowry,Evenfall,https://www.ravelry.com/patterns/library/evenfall-4,Pullover,https://files.catbox.moe/zma1l8.pdf,,,
Designer A–F,andrea-mowry,Embrace Cowl,https://www.ravelry.com/patterns/library/embrace-cowl-3,Neckwear,https://files.catbox.moe/z6y3oh.pdf,,,
Designer A–F,andrea-mowry,DRK Everyday Sweater,https://www.ravelry.com/patterns/library/drk-everyday-sweater,Pullover,https://files.catbox.moe/u9cukf.pdf,,,
Designer A–F,andrea-mowry,DRK Everyday Socks,https://www.ravelry.com/patterns/library/drk-everyday-socks,Socks,https://files.catbox.moe/ydcgx3.pdf,,,
Designer A–F,andrea-mowry,DRK Everyday Cowl,https://www.ravelry.com/patterns/library/drk-everyday-cowl,neckwear,https://files.catbox.moe/f4dcuf.pdf,,,
Designer A–F,andrea-mowry,DRK Everyday Cardi,https://www.ravelry.com/patterns/library/drk-everyday-cardi,Cardigan,https://files.catbox.moe/ymwyun.pdf,,,
Designer A–F,andrea-mowry,Douglas Cardi,https://www.ravelry.com/patterns/library/douglas-cardi,Cardigan,https://files.catbox.moe/4krrrl.pdf,,,
Designer A–F,andrea-mowry,Curio Socks Inside Out,https://www.ravelry.com/patterns/library/curio-socks,Socks,https://files.catbox.moe/f7tclv.pdf,,,
Designer A–F,andrea-mowry,Curio Socks,https://www.ravelry.com/patterns/library/curio-socks,Socks,https://files.catbox.moe/i8gtm0.pdf,,,
Designer A–F,andrea-mowry,Comfort Fade Cardi,https://www.ravelry.com/patterns/library/comfort-fade-cardi,Cardigan,https://files.catbox.moe/xcudgw.pdf,,,
Designer A–F,andrea-mowry,Comebackigan,https://www.ravelry.com/patterns/library/comebackigan,Cardigan,https://files.catbox.moe/4ofiby.pdf,,,
Designer A–F,andrea-mowry,Cinnabar,https://www.ravelry.com/patterns/library/cinnabar-6,Neckwear,https://files.catbox.moe/td26i6.pdf,,,
Designer A–F,andrea-mowry,Brume,https://www.ravelry.com/patterns/library/brume-10,Pullover,https://files.catbox.moe/ndi65d.pdf,,,
Designer A–F,andrea-mowry,Briochealicious,https://www.ravelry.com/patterns/library/briochealicious,Neckwear,https://files.catbox.moe/vgfv5y.pdf,,,
Designer A–F,andrea-mowry,Birds of a Feather,https://www.ravelry.com/patterns/library/birds-of-a-feather-14,Neckwear,https://files.catbox.moe/7o2z9d.pdf,,,
Designer A–F,andrea-mowry,Birch Pullover,https://www.ravelry.com/patterns/library/birch-pullover-2,Pullover,https://files.catbox.moe/l0604g.pdf,,,
Designer A–F,andrea-mowry,Big Cozy Cardi,https://www.ravelry.com/patterns/library/big-cozy-cardi,Cardigan,https://files.catbox.moe/pviox5.pdf,,,
Designer A–F,andrea-mowry,Bear Paw Socks,https://www.ravelry.com/patterns/library/bear-paw-socks,Socks,https://files.catbox.moe/th70oq.pdf,,,
Designer A–F,andrea-mowry,Bean & Olive,https://www.ravelry.com/patterns/library/bean--olive,childrens,https://files.catbox.moe/i0qfbb.pdf,,,
Designer A–F,andrea-mowry,Baubles,https://www.ravelry.com/patterns/library/baubles-7,Neckwear,https://files.catbox.moe/jxeuq3.pdf,,,
Designer A–F,andrea-mowry,Attune Shawl,https://www.ravelry.com/patterns/library/attune-shawl,Neckwear,https://files.catbox.moe/aepbdv.pdf,,,
Designer A–F,andrea-mowry,Alpenglow I,https://www.ravelry.com/patterns/library/alpenglow-i,Pullover,https://files.catbox.moe/hrplac.pdf,,,
Designer A–F,ankestrick,Whippet,https://www.ravelry.com/patterns/library/whippet-2,Cardigan,https://files.catbox.moe/o5mql7.pdf,,,
Designer A–F,ankestrick,UNi Top,https://www.ravelry.com/patterns/library/uni-top,Top/Tank/Blouse,https://files.catbox.moe/phby8f.pdf,,,
Designer A–F,ankestrick,The Green,https://www.ravelry.com/patterns/library/the-green,Pullover,https://files.catbox.moe/5mwxxe.pdf,,,
Designer A–F,ankestrick,TANi cardigan,https://www.ravelry.com/patterns/library/tani-cardigan,Cardigan,https://files.catbox.moe/rx85ky.pdf,,,
Designer A–F,ankestrick,Summerhill,https://www.ravelry.com/patterns/library/summerhill,Cardigan,https://files.catbox.moe/lyvmpp.pdf,,,
Designer A–F,ankestrick,Summer,https://www.ravelry.com/patterns/library/summer-11,Top/Tank/Blouse,https://files.catbox.moe/ujkvuw.pdf,,,
Designer A–F,ankestrick,slanted Sleeven,https://www.ravelry.com/patterns/library/slanted-sleeven,Cardigan,https://files.catbox.moe/am8rfv.pdf,,,
Designer A–F,ankestrick,REBEL cardigan,https://www.ravelry.com/patterns/library/rebel-cardigan,Cardigan,https://files.catbox.moe/f3xm06.pdf,,,
Designer A–F,ankestrick,NOVEMBER20,https://www.ravelry.com/patterns/library/november20,Pullover,https://files.catbox.moe/b9msmh.pdf,,,
Designer A–F,ankestrick,Noten,https://www.ravelry.com/patterns/library/noten,Pullover,https://files.catbox.moe/j282ef.pdf,,,
Designer A–F,ankestrick,NAiMA Pullover DK,https://www.ravelry.com/patterns/library/naima-pullover-dk,Pullover,https://files.catbox.moe/dkfocw.pdf,,,
Designer A–F,ankestrick,Naima,https://www.ravelry.com/patterns/library/naima-2,,https://files.catbox.moe/muanbk.pdf,,,
Designer A–F,ankestrick,Livin,https://www.ravelry.com/patterns/library/livin,Pullover,https://files.catbox.moe/je16cl.pdf,,,
Designer A–F,ankestrick,LITTLE LOVE,https://www.ravelry.com/patterns/library/little-love-3,Cardigan,https://files.catbox.moe/o6sdsq.pdf,,,
Designer A–F,ankestrick,LENU hood,https://www.ravelry.com/patterns/library/lenu-hood,"Hat, Neckwear",https://files.catbox.moe/img2xo.pdf,,,
Designer A–F,ankestrick,LENU,https://www.ravelry.com/patterns/library/lenu,,https://files.catbox.moe/d469sg.pdf,,,
Designer A–F,ankestrick,Lemon CLAiRE,https://www.ravelry.com/patterns/library/lemon-claire,Cardigan,https://files.catbox.moe/osavyy.pdf,,,
Designer A–F,ankestrick,JUiST No1,https://www.ravelry.com/patterns/library/juist-no1,pullover,https://files.catbox.moe/vhx9zi.pdf,,,
Designer A–F,ankestrick,JiJi,https://www.ravelry.com/patterns/library/jiji-3,Cardigan,https://files.catbox.moe/kz4f3y.pdf,,,
Designer A–F,ankestrick,HVIDE,https://www.ravelry.com/patterns/library/hvide,Pullover,https://files.catbox.moe/duktxx.pdf,,,
Designer A–F,ankestrick,HAPPEN cardigan,https://www.ravelry.com/patterns/library/happen-cardigan,Cardigan,https://files.catbox.moe/y8j7zd.pdf,,,
Designer A–F,ankestrick,Great Love,https://www.ravelry.com/patterns/library/great-love,Cardigan,https://files.catbox.moe/x8ib5m.pdf,,,
Designer A–F,ankestrick,GARDEN pullover,https://www.ravelry.com/patterns/library/garden-pullover-2,Pullover,https://files.catbox.moe/qprfsy.pdf,,,
Designer A–F,ankestrick,GARDEN cardigan,https://www.ravelry.com/patterns/library/garden-cardigan-6,Cardigan,https://files.catbox.moe/shx8l0.pdf,,,
Designer A–F,ankestrick,Friday anew,https://www.ravelry.com/patterns/library/friday-anew,Pullover,https://files.catbox.moe/vz7lht.pdf,,,
Designer A–F,ankestrick,CLAiRE cardigan,https://www.ravelry.com/patterns/library/claire-cardigan,Cardigan,https://files.catbox.moe/rsndzh.pdf,,,
Designer A–F,ankestrick,Blue House,https://www.ravelry.com/patterns/library/blue-house,Pullover,https://files.catbox.moe/sipuxu.pdf,,,
Designer A–F,ankestrick,Big Love,https://www.ravelry.com/patterns/library/big-love-5,Cardigan,https://files.catbox.moe/x412ca.pdf,,,
Designer A–F,ankestrick,BABA sweater,https://www.ravelry.com/patterns/library/baba-sweater,Pullover,https://files.catbox.moe/hybrb1.pdf,,,
Designer A–F,ankestrick,ARMOR sweater,https://www.ravelry.com/patterns/library/armor-sweater,Pullover,https://files.catbox.moe/2itou2.pdf,,,
Designer A–F,ann-kathrin-stoll,Twistedcablesweater,https://www.ravelry.com/patterns/library/twistedcablesweater,Pullover,https://files.catbox.moe/lmqf95.pdf,,,
Designer A–F,ann-kathrin-stoll,Sassyclassycroptop,https://www.ravelry.com/patterns/library/sassyclassycroptop,Top/Tank/Blouse,https://files.catbox.moe/1fo9d8.pdf,,,
